numero_de_cliente	foto_mes	active_quarter	cliente_vip	internet	cliente_edad	cliente_antiguedad	mrentabilidad	mrentabilidad_annual	mcomisiones	mactivos_margen	mpasivos_margen	cproductos	tcuentas	ccuenta_corriente	mcuenta_corriente_adicional	mcuenta_corriente	ccaja_ahorro	mcaja_ahorro	mcaja_ahorro_adicional	mcaja_ahorro_dolares	cdescubierto_preacordado	mcuentas_saldo	ctarjeta_debito	ctarjeta_debito_transacciones	mautoservicio	ctarjeta_visa	ctarjeta_visa_transacciones	mtarjeta_visa_consumo	ctarjeta_master	ctarjeta_master_transacciones	mtarjeta_master_consumo	cprestamos_personales	mprestamos_personales	cprestamos_prendarios	mprestamos_prendarios	cprestamos_hipotecarios	mprestamos_hipotecarios	cplazo_fijo	mplazo_fijo_dolares	mplazo_fijo_pesos	cinversion1	minversion1_pesos	minversion1_dolares	cinversion2	minversion2	cseguro_vida	cseguro_auto	cseguro_vivienda	cseguro_accidentes_personales	ccaja_seguridad	cpayroll_trx	mpayroll	mpayroll2	cpayroll2_trx	ccuenta_debitos_automaticos	mcuenta_debitos_automaticos	ctarjeta_visa_debitos_automaticos	mttarjeta_visa_debitos_automaticos	ctarjeta_master_debitos_automaticos	mttarjeta_master_debitos_automaticos	cpagodeservicios	mpagodeservicios	cpagomiscuentas	mpagomiscuentas	ccajeros_propios_descuentos	mcajeros_propios_descuentos	ctarjeta_visa_descuentos	mtarjeta_visa_descuentos	ctarjeta_master_descuentos	mtarjeta_master_descuentos	ccomisiones_mantenimiento	mcomisiones_mantenimiento	ccomisiones_otras	mcomisiones_otras	cforex	cforex_buy	mforex_buy	cforex_sell	mforex_sell	ctransferencias_recibidas	mtransferencias_recibidas	ctransferencias_emitidas	mtransferencias_emitidas	cextraccion_autoservicio	mextraccion_autoservicio	ccheques_depositados	mcheques_depositados	ccheques_emitidos	mcheques_emitidos	ccheques_depositados_rechazados	mcheques_depositados_rechazados	ccheques_emitidos_rechazados	mcheques_emitidos_rechazados	tcallcenter	ccallcenter_transacciones	thomebanking	chomebanking_transacciones	ccajas_transacciones	ccajas_consultas	ccajas_depositos	ccajas_extracciones	ccajas_otras	catm_trx	matm	catm_trx_other	matm_other	ctrx_quarter	tmobile_app	cmobile_app_trx	Master_delinquency	Master_status	Master_mfinanciacion_limite	Master_Fvencimiento	Master_Finiciomora	Master_msaldototal	Master_msaldopesos	Master_msaldodolares	Master_mconsumospesos	Master_mconsumosdolares	Master_mlimitecompra	Master_madelantopesos	Master_madelantodolares	Master_fultimo_cierre	Master_mpagado	Master_mpagospesos	Master_mpagosdolares	Master_fechaalta	Master_mconsumototal	Master_cconsumos	Master_cadelantosefectivo	Master_mpagominimo	Visa_delinquency	Visa_status	Visa_mfinanciacion_limite	Visa_Fvencimiento	Visa_Finiciomora	Visa_msaldototal	Visa_msaldopesos	Visa_msaldodolares	Visa_mconsumospesos	Visa_mconsumosdolares	Visa_mlimitecompra	Visa_madelantopesos	Visa_madelantodolares	Visa_fultimo_cierre	Visa_mpagado	Visa_mpagospesos	Visa_mpagosdolares	Visa_fechaalta	Visa_mconsumototal	Visa_cconsumos	Visa_cadelantosefectivo	Visa_mpagominimo	clase_ternaria	pos	cluster2
167107116	202009	0	0	0	30	39	66.73	2582.71	0	56.89	0	5	1	1	0	-1961.51	2	0	0	0	1	-1996.1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							0	0	76010.4	-1795		0	0	0			84456			7	0			1191				0	BAJA+2	1	5
167108123	202102	1	0	0	55	34	-84.19	4291.6	-191.99	41.49	50.41	7	1	1	0	-1960.58	2	4218.95	0	0	1	-68.2	2	2	3710.87	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-191.99	0	0	0	0	0	1	11456.69	0	0	3	22873.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	22873.5	33	0	0	0	0	832844.36	-1156		0	0	0			925382.63			4	0			671				0	0	0	832844.36	-1521		0	0	0			925382.63			4	0			671				0	BAJA+2	1	1
167135501	202007	1	0	1	30	37	299.51	4816.93	160.31	88.74	29.93	7	1	1	0	-1.92	2	1971.16	0	0	1	-64.28	2	0	0	1	0	0	0	0	0	1	5319.57	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	160.31	0	0	0	0	0	1	5865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	12	0	0																							0	0	63342	-2190		0	0	0			70380			2	0			1100				0	BAJA+2	1	1
167164883	202104	1	0	0	52	46	2509.01	21073.46	2333.05	121.42	28.59	6	1	1	0	-2276.62	2	2244.88	0	0	1	-5429.05	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2505.95	4	2333.05	0	0	0	0	0	0	0	1	69711.39	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	27	0	1																							0	0	304041.6	-821		0	0	0	0	0	337824	0	0	2	0	-378.45	0	1373	0	0	0	0	BAJA+2	1	1
167178562	202104	0	0	0	25	46	0.03	-4089.75	0	0	0.03	4	1	1	0	0	4	3.19	0	0	0	3.19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																													BAJA+2	1	2
167193969	202101	0	0	0	34	43	2057.57	20602.61	1225.04	709.74	0	4	1	1	0	-27424.63	2	0	0	1.02	1	-29247.52	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1364.94	2	1225.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																													BAJA+2	1	4
167200601	202010	0	0	0	45	40	-4.65	11940.33	0	-27.21	23.24	4	1	1	0	0	2	1460.73	0	0	1	1460.74	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1																																													BAJA+2	1	2
167230082	202105	1	0	0	76	47	2555.62	26400.3	1592.2	821.18	0.15	6	1	1	0	-1992.92	2	11.74	0	0	1	-3880.56	2	0	0	1	0	0	0	0	0	1	107477.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1741.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1774.04	2	1592.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0																							0	0	50673.6	-1886		0	0	0			56304			5	0			1428				0	BAJA+2	1	6
167248479	202104	1	0	0	28	46	-1271.73	3455.92	-1592.2	2.92	270.29	6	1	1	0	1130.29	2	11101.91	0	0	1	13964.22	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1774.04	2	-1592.2	0	0	0	0	0	1	4574.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	101347.2	-1552		0	0	0			112608			2	0			1388				0	0	0	101347.2	-1552		-3856	-4523.08	0			112608			2	0			1388				0	BAJA+2	1	1
167263767	202102	0	0	0	43	43	2273.62	16060.38	1730.53	462.99	0	7	1	1	0	-20410.62	2	0	0	0	1	-22818.62	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1928.17	2	1730.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177357.6	-1370		0	0	0			197064			-3	0			475				0	0	0	177357.6	-1735		0	0	0			197064			-3	0			475				0	BAJA+2	1	6
167265257	202101	1	0	0	39	43	448.71	5196.21	535.54	-169.54	95.52	7	1	1	0	0	2	40811.56	0	0	1	28330.53	1	9	49360.32	1	5	9505.08	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	24943.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	535.54	0	0	0	0	0	0	0	0	0	4	23460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	23460	0	0	55	0	1	0	0	25336.8	-484		0	0	0			28152			4	0			616				0	0	0	38005.2	-2037		8537.76	10014.79	0	0	0	42228	0	0	4	0	-8255.62	0	1273	0	0	0	1090.89	BAJA+2	1	3
167267004	202009	1	0	0	30	39	94.46	1067.47	62.63	27.13	0	6	1	1	0	-934.36	2	0	0	0	1	-968.62	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	62.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	202694.4	-1764		0	0	0			225216			0	0			1164				0	0	0	202694.4	-1764		0	0	0			225216			0	0			1164				0	BAJA+2	1	5
167279242	202102	1	0	0	24	43	1524.02	17717.4	1225.04	247.71	7.17	6	1	1	0	-526.37	2	600.4	0	0	1	-1135.78	1	0	0	1	0	0	0	0	0	1	47146.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1364.94	2	1225.04	0	0	0	0	0	1	10557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	1																							0	0	63342	-2009		0	0	0			70380			4	0			1294				0	BAJA+2	1	1
167281779	202101	0	0	1	33	42	4178.23	41308.84	0	3533.71	28.3	4	1	1	0	-9462.57	2	0	0	0	0	-9462.57	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0																																													BAJA+2	1	4
167819386	202012	1	0	0	69	18	-2736.21	1099.76	689.89	-2271.82	-648.99	6	1	1	0	-1170.47	4	176.31	0	0	1	-791.17	1	0	0	1	11	13940.98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2211.56	0	0	0	0	0	0	0	0	0	0	0	0	1	682.47	4	689.89	0	0	0	0	0	2	9384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	1	1	1	0	0	0	0	0	0	43	0	1	0	0	76010.4	-1672		0	0	0			84456			1	0			169				0	0	0	88678.8	-1672		16356.24	19185.86	0	4440.26	0	98532	0	0	8	0	-19354.5	0	605	4440.26	4	0	0	BAJA+2	1	3
168188292	202006	0	0	0	69	34	0	0	0	0	0	6	1	1	0	-12793.89	2	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126684	-91		0	0	0			140760			-1	0			1007				0	0	0	126684	-91		0	0	0			140760			-1	0			1007				0	BAJA+2	1	6
168419349	202104	1	0	0	59	25	1450.83	12607.75	1596.96	-126.11	1.53	6	1	1	0	-3527.22	2	117.17	0	0	1	-6290.18	2	1	882.97	1	2	7159.93	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	381.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1774.04	4	1596.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	1	0	0	76010.4	-1309		0	0	0			84456			2	0			527				0	0	0	101347.2	-1674		6177.2	7245.85	0	0	0	112608	0	0	2	0	-7232.45	0	527	0	0	0	797.64	BAJA+2	1	3
168884484	202104	1	0	0	54	16	2714.41	-11278.01	1300.1	1124.45	81.27	7	1	1	0	-8120.05	2	6129.6	0	4817.58	1	-9650.79	1	0	0	1	1	17595	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2505.95	4	1300.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	54	0	0	0	0	0	0	0	0	0	33	0	0	0	0	177357.6	-1371		0	0	0			197064			2	0			471				0	0	0	177357.6	-1736		15000	17595	0	0	0	197064	0	0	2	0	-48135.45	0	471	0	0	0	1759.5	BAJA+2	1	3
168919106	202105	1	0	1	58	20	234.92	-14.88	224.43	-453.84	462.79	6	1	1	0	-3349.78	2	5.93	0	0	1	-4720.15	1	0	0	1	8	13137.14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2092.63	0	0	0	0	2	224.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	25336.8	-1947		0	0	0			28152			5	0			250				0	0	0	101347.2	-1613		5511.15	6464.57	0	-2092.63	0	112608	0	0	5	0	-14141.39	0	666	-2092.63	1	0	0	BAJA+2	1	3
168992142	202101	0	0	0	80	11	1547.04	3753.25	1456.46	77.22	0	5	1	1	0	-3295.54	2	0	0	0	1	-5039.88	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1622.81	2	1456.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																							0	0	177357.6	-1884		0	0	0			197064			4	0			327				0	BAJA+2	1	6
169003087	202008	0	0	0	65	9	1233.86	1247.45	1225.04	5.97	1.55	6	1	1	0	-199.33	2	102.15	0	0	1	-1544.89	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1364.94	2	1225.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	76010.4	-1582		0	0	0			84456			12	0			270				0	0	0	76010.4	-1947		0	0	0			84456			12	0			270				0	BAJA+2	1	6
169571833	202101	1	0	0	67	38	1813.79	17091.04	1730.53	70.98	0	7	1	1	0	-3640.01	2	0	0	0	1	-6206.17	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1928.17	2	1730.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	1	0	0	253368	-698		0	0	0			281520			4	0			1147				0	0	0	506736	-1063		0	0	0	0	0	563040	0	0	4	0	-1555.08	0	1147	0	0	0	0	BAJA+2	1	3
169574567	202010	1	0	0	59	8	1199.34	14718.36	348.25	0	725.57	7	1	1	0	0	2	45600.49	0	0	1	3468.78	2	20	59331.74	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	348.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	73	0	0	0	0	177357.6	-1672		0	0	0			197064			3	0			157				0	0	0	177357.6	-2037		0	0	0			197064			3	0			157				0	BAJA+2	1	1
169610127	202102	1	0	0	79	19	2292.96	7050.42	1730.53	477.88	1.6	5	1	1	0	-13371.51	2	0	0	0	1	-15626.92	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1928.17	2	1730.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0																																													BAJA+2	1	4
169727733	202007	1	0	0	59	34	753.75	6296.37	204.32	85.42	382.98	6	1	1	0	-4973.05	2	0	0	0	1	-5040.31	1	0	0	1	2	24200.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	569.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	204.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0																							0	0	253368	-1552		28857.34	9999.62	23850.03	24182.7	326.77	281520	0	0	2	0	0	0	1033	24182.7	2	0	8598.09	BAJA+2	1	3
170036681	202104	1	0	0	68	43	2123.14	16945.5	1619.47	134.04	295.34	5	1	1	0	-275.91	5	23167.55	152.26	0	0	78791.93	1	7	7642.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	16546.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1774.04	4	1619.47	0	0	0	0	0	1	262.09	0	0	5	37770.6	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	0	0	5	37770.6	0	0	78	0	0	0	9	50673.6	-1279		1742.25	1742.25	0	0	0	56304	0	0	2	0	-1866.47	0	554	0	0	0	164.22																							BAJA+2	1	2
170041123	202012	1	0	1	65	41	-125.34	-3296.27	1315.21	-1259.69	31.59	6	1	1	0	-116.63	2	0	0	0	0	-1674.78	1	0	0	1	10	21011.39	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1364.94	4	1315.21	0	0	0	0	0	1	9.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	10	0	1	0	0	63342	-119		0	0	0			70380			1	0			983				0	0	0	101347.2	-2068		17920.41	21020.64	0	6698.29	0	112608	0	0	22	21114	-7096.65	0	1233	6698.29	2	0	1560.09	BAJA+2	1	3
170217236	202011	0	0	0	56	15	0.35	-31.55	0	0	0.3	5	1	1	0	18.88	2	0.01	0	0	1	18.89	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0																							0	0	88678.8	-1764		0	0	0			98532			5	0			432				0	BAJA+2	1	1
170340991	202104	1	0	1	59	27	1845.96	17046.31	1456.46	325.51	6.54	6	1	1	0	-14076.39	2	0	0	0	1	-13734.24	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1622.81	2	1456.46	0	0	0	0	0	1	4920.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	88678.8	-1033		0	0	0			98532			2	0			794				0	0	0	88678.8	-1399		-218.75	-256.59	0			98532			2	0			794				0	BAJA+2	1	6
170392155	202012	0	0	0	64	16	3275.55	25614.33	2356.97	783.1	0	7	1	1	0	-33402.82	2	0	0	0	1	-37018.94	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2626.15	2	2356.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	471892.45	-1368		0	0	0			524401			8	0			480				0	0	0	471892.45	-1733		0	0	0			524401			8	0			480				0	BAJA+2	1	6
170415368	202105	1	0	0	40	41	4435.58	35256.11	1767.49	2135.52	139.06	6	1	1	0	-1444.83	2	180.07	0	0	1	-1366.73	1	0	0	1	1	346.03	1	4	15024.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	346.03	4	15024.73	0	0	0	0	0	0	0	0	0	0	1	1774.04	4	1767.49	0	0	0	0	0	1	2932.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	0	0	0	0	0	0	0	0	0	27	0	0	0	0	126684	-1368		19558.4	19558.4	0	15024.73	0	140760	0	0	12	0	-19803.75	0	1198	15024.73	4	0	5126.01	0	0	202694.4	-1368		31189.3	36585.04	0	346.03	0	225216	0	0	5	0	-17595	0	1198	346.03	1	0	2873.85	BAJA+2	1	3
170526283	202009	0	0	0	61	21	1801.09	6372.41	1730.53	60.15	0	7	1	1	0	-2074.32	2	0	0	0	1	-4269.39	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1928.17	2	1730.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	202694.4	-1217		0	0	0			225216			0	0			622				0	0	0	202694.4	-1583		0	0	0			225216			0	0			622				0	BAJA+2	1	6
171574287	202011	1	0	1	35	21	-1254.89	-10077.89	269.73	-1500.58	200.81	6	1	1	0	-6338.96	2	0	0	0	1	-6417.4	1	0	0	1	9	6540.41	1	9	8043.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	269.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	1	0	0	25336.8	-1216		8192.37	8192.37	0	3126.02	0	28152	0	0	5	0	-3270.74	0	629	3126.02	1	0	762.45	0	0	25336.8	-1581		5753.73	6749.12	0	3145.97	0	28152	0	0	5	0	-10920.95	0	629	3145.97	1	0	926.67	BAJA+2	1	3
171700025	202104	0	0	0	48	21	2828.46	24211.84	1592.2	1053.93	0	4	1	1	0	-42402.02	2	0	0	0	1	-45032.47	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1774.04	2	1592.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																													BAJA+2	1	4
171879445	202009	1	0	1	48	13	138.43	1265.63	0	0	118.02	7	1	1	0	0	2	7957.58	0	53617.32	1	6185.46	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	73828.62	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	73828.62	0	0	3	1	16	0	0	517954.27	-1552		0	0	0			575554.44			0	0			288				0	0	0	517954.27	-1917		0	0	0			575554.44			0	0			288				0	BAJA+2	1	1
172071626	202011	1	0	0	52	38	1294.49	15715.43	1225.04	8.19	51.02	7	1	1	0	0	2	3177.24	0	0	1	3535.03	1	0	0	1	0	0	1	0	0	1	2081.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1364.94	2	1225.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	13	0	0	0	0	88678.8	-2160		0	0	0			98532			5	0			1131				0	0	0	126684	-2160		0	0	0			140760			5	0			1131				0	BAJA+2	1	1
172085009	202105	1	0	0	70	12	5123.1	33758.83	3063.46	1700.66	55.21	8	1	1	0	-129.87	2	4082.47	0	0	1	17183.18	1	0	0	1	0	0	1	0	0	0	0	1	406181.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3413.33	2	3063.46	0	0	0	0	0	1	18533.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	1	0	0	449078.94	-2098		0	0	0			498976.6			5	0			102				0	0	0	449078.94	-2098		0	0	0			498976.6			5	0			102				0	BAJA+2	1	1
172236379	202103	1	0	1	32	38	1285.24	386.99	64.83	951.03	89.39	10	1	1	0	-20416.38	2	6209.76	0	0	1	-24421.15	2	1	6790.49	1	2	988.76	1	0	0	1	12202.46	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	109805.44	0	0	0	0	2	988.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	46.19	0	0	0	0	0	0	0	2	48656.04	5	17946.9	0	0	0	0	0	0	0	0	1	9	1	16	0	0	0	0	0	5	17946.9	0	0	61	0	1	0	0	76010.4	-1401		0	0	0			84456			1	0			444				0	0	0	76010.4	-1766		842.94	988.76	0	988.76	0	84456	0	0	1	0	-988.76	0	444	988.76	2	0	35.19	BAJA+2	1	3
